feature importance	biomolecule
0	MARCHF6
0	MARCHF7
0	MARCHF8
0	MARCHF9
0	MARCKS
0	MARCKSL1
0	MARCO
0	MARF1
0	MARK2
0	MARK3
0	MARK4
0	MARS1
0	MARVELD1
0	MARVELD2
0	MARVELD3
0	MAS1
0	MASP2
0	MAST2
0	MAST3
0	MAST4
0	MASTL
0	MAT2A
0	MAT2B
0	MATK
0	MATN2
0	MATR3
0	MAVS
0	MAX
0	MAZ
0	MB21D2
0	MBD1
0	MBD2
0	MBD3
0	MBD4
0	MBD5
0	MBD6
0	MBIP
0	MBLAC1
0	MBLAC2
0	MBNL1
0	MBNL2
0	MBNL3
0	MBOAT1
0	MBOAT2
0	MBOAT4
0	MBOAT7
0	MBP
0	MBTD1
0	MBTPS1
0	MBTPS2
0	MC1R
0	MCAM
0	MCAT
0	MCC
0	MCCC2
0	MCEE
0	MCF2
0	MCF2L
0	MCF2L2
0	MCFD2
0	MCM10
0	MCM2
0	MCM3
0	MCM3AP
0	MCM4
0	MCM5
0	MCM6
0	MCM7
0	MCM8
0	MCM9
0	MCMBP
0	MCMDC2
0	MCOLN1
0	MCOLN2
0	MCPH1
0	MCRIP2
0	MCRS1
0	MCTP1
0	MCTP2
0	MCTS1
0	MCU
0	MCUB
0	MCUR1
0	MDC1
0	MDFIC
0	MDGA1
0	MDH1
0	MDH2
0	MDK
0	MDM1
0	MDM2
0	MDM4
0	MDN1
0	MDP1
0	ME1
0	ME2
0	ME3
0	MEA1
0	MEAF6
0	MEAK7
0	MECP2
0	MECR
0	MED1
0	MED10
0	MED11
0	MED12
0	MED12L
0	MED13
0	MED13L
0	MED14
0	MED15
0	MED16
0	MED17
0	MED18
0	MED19
0	MED20
0	MED21
0	MED22
0	MED23
0	MED24
0	MED25
0	MED26
0	MED27
0	MED28
0	MED29
0	MED30
0	MED31
0	MED4
0	MED6
0	MED7
0	MED8
0	MED9
0	MEDAG
0	MEF2A
0	MEF2B
0	MEF2C
0	MEF2D
0	MEFV
0	MEGF6
0	MEGF8
0	MEGF9
0	MEI1
0	MEIKIN
0	MEIS1
0	MELK
0	MELTF
0	MEMO1
0	MEN1
0	MEOX1
0	MEPCE
0	MERTK
0	MESD
0	MEST
0	MET
0	METAP1
0	METAP1D
0	METAP2
0	METRN
0	METTL1
0	METTL14
0	METTL16
0	METTL17
0	METTL18
0	METTL21A
0	METTL22
0	METTL25
0	METTL26
0	METTL2A
0	METTL2B
0	METTL3
0	METTL4
0	METTL5
0	METTL6
0	METTL7A
0	METTL7B
0	METTL8
0	METTL9
0	MEX3B
0	MEX3C
0	MEX3D
0	MFAP1
0	MFAP3
0	MFAP3L
0	MFF
0	MFGE8
0	MFHAS1
0	MFN1
0	MFN2
0	MFNG
0	MFSD1
0	MFSD10
0	MFSD11
0	MFSD12
0	MFSD13A
0	MFSD14A
0	MFSD14B
0	MFSD14C
0	MFSD2A
0	MFSD2B
0	MFSD3
0	MFSD4A
0	MFSD4B
0	MFSD5
0	MFSD6
0	MFSD6L
0	MFSD8
0	MFSD9
0	MGAM2
0	MGAT1
0	MGAT2
0	MGAT3
0	MGAT4A
0	MGAT4B
0	MGAT4C
0	MGAT5
0	MGME1
0	MGMT
0	MGRN1
0	MGST1
0	MGST2
0	MGST3
0	MIA
0	MIA2
0	MIA3
0	MIB1
0	MIB2
0	MICA
0	MICAL1
0	MICAL2
0	MICAL3
0	MICALCL
0	MICALL1
0	MICALL2
0	MICB
0	MICOS10
0	MICOS10-NBL1
0	MICOS13
0	MICU1
0	MICU2
0	MID1IP1
0	MID2
0	MIDEAS
0	MIDN
0	MIEF1
0	MIEF2
0	MIEN1
0	MIER1
0	MIER2
0	MIER3
0	MIF
0	MIF4GD
0	MIGA2
0	MIIP
0	MILR1
0	MINAR1
0	MINDY1
0	MINDY2
0	MINDY3
0	MINDY4
0	MINDY4B
0	MINK1
0	MINPP1
0	MIOS
0	MIPEP
0	MIPOL1
0	MIS12
0	MIS18A
0	MIS18BP1
0	MISP3
0	MITD1
0	MITF
0	MIXL1
0	MKLN1
0	MKNK1
0	MKNK2
0	MKRN1
0	MKRN2
0	MKS1
0	MLANA
0	MLC1
0	MLEC
0	MLF1
0	MLF2
0	MLH1
0	MLH3
0	MLKL
0	MLLT1
0	MLLT10
0	MLLT11
0	MLLT3
0	MLST8
0	MLYCD
0	MMAA
0	MMAB
0	MMACHC
0	MMADHC
0	MMD
0	MMGT1
0	MMP1
0	MMP11
0	MMP14
0	MMP15
0	MMP19
0	MMP24-AS1-EDEM2
0	MMP24OS
0	MMP28
0	MMP9
0	MMRN1
0	MMS19
0	MMS22L
0	MMUT
0	MN1
0	MND1
0	MNDA
0	MNT
0	MOAP1
0	MOB1A
0	MOB1B
0	MOB2
0	MOB3A
0	MOB3B
0	MOB3C
0	MOB4
0	MOCOS
0	MOCS2
0	MOCS3
0	MOGAT3
0	MOGS
0	MON1A
0	MON1B
0	MON2
0	MORC2
0	MORC3
0	MORC4
0	MORF4L1
0	MORF4L2
0	MORN1
0	MORN3
0	MOSMO
0	MOSPD1
0	MOSPD2
0	MOV10
0	MOXD1
0	MPC1
0	MPC2
0	MPDU1
0	MPEG1
0	MPG
0	MPHOSPH10
0	MPHOSPH6
0	MPHOSPH8
0	MPHOSPH9
0	MPI
0	MPIG6B
0	MPL
0	MPLKIP
0	MPND
0	MPO
0	MPP5
0	MPP7
0	MPPE1
0	MPRIP
0	MPST
0	MPV17
0	MPV17L
0	MPV17L2
0	MPZ
0	MPZL1
0	MPZL2
0	MPZL3
0	MR1
0	MRAS
0	MRC1
0	MRC2
0	MRE11
0	MRFAP1
0	MRFAP1L1
0	MRGBP
0	MRI1
0	MRM1
0	MRM2
0	MRM3
0	MRNIP
0	MRO
0	MROH1
0	MROH6
0	MROH8
0	MRPL10
0	MRPL11
0	MRPL12
0	MRPL13
0	MRPL14
0	MRPL15
0	MRPL16
0	MRPL17
0	MRPL18
0	MRPL19
0	MRPL2
0	MRPL20
0	MRPL21
0	MRPL22
0	MRPL23
0	MRPL24
0	MRPL27
0	MRPL28
0	MRPL3
0	MRPL30
0	MRPL32
0	MRPL33
0	MRPL34
0	MRPL35
0	MRPL36
0	MRPL37
0	MRPL38
0	MRPL39
0	MRPL4
0	MRPL40
0	MRPL42
0	MRPL43
0	MRPL44
0	MRPL45
0	MRPL46
0	MRPL47
0	MRPL48
0	MRPL49
0	MRPL50
0	MRPL51
0	MRPL52
0	MRPL53
0	MRPL54
0	MRPL55
0	MRPL57
0	MRPL58
0	MRPS10
0	MRPS11
0	MRPS12
0	MRPS14
0	MRPS15
0	MRPS16
0	MRPS17
0	MRPS18A
0	MRPS18B
0	MRPS18C
0	MRPS21
0	MRPS22
0	MRPS23
0	MRPS24
0	MRPS25
0	MRPS26
0	MRPS27
0	MRPS28
0	MRPS30
0	MRPS31
0	MRPS33
0	MRPS34
0	MRPS35
0	MRPS36
0	MRPS5
0	MRPS6
0	MRPS7
0	MRPS9
0	MRRF
0	MRTFA
0	MS4A1
0	MS4A10
0	MS4A14
0	MS4A2
0	MS4A4A
0	MS4A4E
0	MS4A6A
0	MS4A7
0	MSANTD2
0	MSANTD3
0	MSANTD3-TMEFF1
0	MSANTD4
0	MSC
0	MSH2
0	MSH3
0	MSH5
0	MSH6
0	MSI2
0	MSL1
0	MSL2
0	MSL3
0	MSMO1
0	MSN
0	MSR1
0	MSRA
0	MSRB1
0	MSRB2
0	MSRB3
0	MSS51
0	MST1
0	MST1L
0	MSTO1
0	MSX2
0	MT1E
0	MT1F
0	MT1X
0	MT2A
0	MTA1
0	MTA2
0	MTA3
0	MTAP
0	MTARC1
0	MTARC2
0	MTBP
0	MTCH1
0	MTCH2
0	MTDH
0	MTERF1
0	MTERF2
0	MTERF3
0	MTERF4
0	MTF1
0	MTF2
0	MTFMT
0	MTFP1
0	MTFR1L
0	MTFR2
0	MTG1
0	MTG2
0	MTHFD1
0	MTHFD1L
0	MTHFD2
0	MTHFD2L
0	MTHFR
0	MTHFSD
0	MTIF2
0	MTIF3
0	MTLN
0	MTM1
0	MTMR1
0	MTMR10
0	MTMR11
0	MTMR12
0	MTMR14
0	MTMR2
0	MTMR3
0	MTMR4
0	MTMR6
0	MTMR7
0	MTMR9
0	MTO1
0	MTOR
0	MTPAP
0	MTPN
0	MTR
0	MTRES1
0	MTREX
0	MTRF1
0	MTRF1L
0	MTRNR2L10
0	MTRNR2L2
0	MTRNR2L3
0	MTRNR2L4
0	MTRNR2L6
0	MTRNR2L8
0	MTRNR2L9
0	MTRR
0	MTSS1
0	MTSS2
0	MTURN
0	MTUS1
0	MTX1
0	MTX2
0	MTX3
0	MUC1
0	MUC20
0	MUL1
0	MUS81
0	MUSTN1
0	MUTYH
0	MVB12A
0	MVB12B
0	MVD
0	MVP
0	MX1
0	MX2
0	MXD1
0	MXD3
0	MXD4
0	MXI1
0	MXRA7
0	MXRA8
0	MYADM
0	MYBBP1A
0	MYBL2
0	MYBPC3
0	MYBPH
0	MYC
0	MYCBP
0	MYCBP2
0	MYCL
0	MYCT1
0	MYD88
0	MYDGF
0	MYEOV
0	MYG1
0	MYH10
0	MYH11
0	MYH3
0	MYL12A
0	MYL4
0	MYL5
0	MYL6
0	MYL6B
0	MYL9
0	MYLIP
0	MYLK
0	MYLK3
0	MYLK4
0	MYNN
0	MYO10
0	MYO15B
0	MYO19
0	MYO1A
0	MYO1B
0	MYO1C
0	MYO1D
0	MYO1E
0	MYO1F
0	MYO3B
0	MYO5A
0	MYO5C
0	MYO6
0	MYO7A
0	MYO7B
0	MYO9A
0	MYO9B
0	MYOF
0	MYOM1
0	MYORG
0	MYPOP
0	MYRF
0	MYSM1
0	MYZAP
0	MZB1
0	MZF1
0	MZT1
0	MZT2A
0	MZT2B
0	N4BP1
0	N4BP2
0	N4BP2L1
0	N4BP2L2
0	N4BP3
0	N6AMT1
0	NAA10
0	NAA15
0	NAA16
0	NAA20
0	NAA25
0	NAA30
0	NAA35
0	NAA38
0	NAA50
0	NAA60
0	NAA80
0	NAAA
0	NAALAD2
0	NAALADL1
0	NAB1
0	NABP1
0	NABP2
0	NACA
0	NACA2
0	NACC1
0	NACC2
0	NADK
0	NADK2
0	NADSYN1
0	NAE1
0	NAF1
0	NAGA
0	NAGK
0	NAGLU
0	NAGPA
0	NAGS
0	NAIF1
0	NAIP
0	NAMPT
0	NANP
0	NANS
0	NAP1L1
0	NAP1L3
0	NAP1L4
0	NAP1L5
0	NAPA
0	NAPB
0	NAPEPLD
0	NAPG
0	NAPRT
0	NAPSA
0	NARF
0	NARS1
0	NARS2
0	NASP
0	NAT1
0	NAT10
0	NAT14
0	NAT8B
0	NAT9
0	NATD1
0	NAV1
0	NAV2
0	NAV3
0	NAXD
0	NAXE
0	NBAS
0	NBDY
0	NBEA
0	NBEAL1
0	NBEAL2
0	NBL1
0	NBN
0	NBPF1
0	NBPF10
0	NBPF12
0	NBPF14
0	NBPF15
0	NBPF19
0	NBPF20
0	NBPF26
0	NBPF3
0	NBPF8
0	NBPF9
0	NBR1
0	NCALD
0	NCAM1
0	NCAPD2
0	NCAPD3
0	NCAPG
0	NCAPG2
0	NCAPH
0	NCAPH2
0	NCBP1
0	NCBP2AS2
0	NCBP3
0	NCDN
0	NCF1
0	NCF2
0	NCF4
0	NCK1
0	NCK2
0	NCKAP1
0	NCKAP1L
0	NCKAP5L
0	NCKIPSD
0	NCLN
0	NCOA1
0	NCOA2
0	NCOA4
0	NCOA5
0	NCOA6
0	NCOA7
0	NCOR1
0	NCOR2
0	NCR1
0	NCR3
0	NCR3LG1
0	NCSTN
0	NDC1
0	NDC80
0	NDE1
0	NDEL1
0	NDFIP1
0	NDFIP2
0	NDOR1
0	NDRG1
0	NDRG2
0	NDRG3
0	NDST1
0	NDST2
0	NDUFA1
0	NDUFA10
0	NDUFA11
0	NDUFA12
0	NDUFA13
0	NDUFA2
0	NDUFA3
0	NDUFA4
0	NDUFA5
0	NDUFA6
0	NDUFA7
0	NDUFA8
0	NDUFA9
0	NDUFAB1
0	NDUFAF1
0	NDUFAF2
0	NDUFAF4
0	NDUFAF5
0	NDUFAF6
0	NDUFAF7
0	NDUFAF8
0	NDUFB1
0	NDUFB10
0	NDUFB11
0	NDUFB2
0	NDUFB3
0	NDUFB4
0	NDUFB5
0	NDUFB6
0	NDUFB7
0	NDUFB8
0	NDUFB9
0	NDUFC1
0	NDUFC2
0	NDUFC2-KCTD14
0	NDUFS1
0	NDUFS2
0	NDUFS3
0	NDUFS5
0	NDUFS6
0	NDUFS7
0	NDUFS8
0	NDUFV1
0	NDUFV2
0	NEB
0	NEBL
0	NECAB1
0	NECAB2
0	NECAB3
0	NECAP1
0	NECAP2
0	NECTIN1
0	NECTIN2
0	NECTIN3
0	NEDD1
0	NEDD4
0	NEDD4L
0	NEDD8
0	NEDD8-MDP1
0	NEDD9
0	NEFH
0	NEFL
0	NEIL1
0	NEIL2
0	NEIL3
0	NEK1
0	NEK11
0	NEK2
0	NEK3
0	NEK4
0	NEK5
0	NEK6
0	NEK7
0	NEK8
0	NEK9
0	NELFA
0	NELFB
0	NELFE
0	NELL2
0	NEMF
0	NEMP1
0	NEMP2
0	NENF
0	NEO1
0	NEPRO
0	NET1
0	NETO1
0	NETO2
0	NEU1
0	NEU3
0	NEURL1
0	NEURL4
0	NF1
0	NFAM1
0	NFAT5
0	NFATC1
0	NFATC2
0	NFATC2IP
0	NFATC3
0	NFE2
0	NFE2L1
0	NFE2L2
0	NFE2L3
0	NFIB
0	NFIC
0	NFIL3
0	NFILZ
0	NFIX
0	NFKB1
0	NFKB2
0	NFKBIA
0	NFKBIB
0	NFKBID
0	NFKBIE
0	NFKBIL1
0	NFKBIZ
0	NFRKB
0	NFS1
0	NFU1
0	NFX1
0	NFXL1
0	NFYA
0	NFYB
0	NFYC
0	NGDN
0	NGFR
0	NGLY1
0	NGRN
0	NHEJ1
0	NHLH1
0	NHLRC1
0	NHLRC2
0	NHLRC3
0	NHLRC4
0	NHP2
0	NHS
0	NHSL1
0	NHSL2
0	NIBAN1
0	NIBAN2
0	NIBAN3
0	NICN1
0	NID1
0	NIN
0	NINJ1
0	NINL
0	NIP7
0	NIPA1
0	NIPA2
0	NIPAL2
0	NIPAL3
0	NIPBL
0	NIPSNAP1
0	NIPSNAP2
0	NIPSNAP3A
0	NIPSNAP3B
0	NISCH
0	NIT1
0	NIT2
0	NKAIN3
0	NKAP
0	NKAPL
0	NKD1
0	NKG7
0	NKIRAS1
0	NKIRAS2
0	NKRF
0	NKTR
0	NLE1
0	NLGN2
0	NLGN3
0	NLK
0	NLN
0	NLRC3
0	NLRC4
0	NLRC5
0	NLRP1
0	NLRP12
0	NLRP2
0	NLRP3
0	NLRP7
0	NLRX1
0	NMB
0	NMD3
0	NME1
0	NME1-NME2
0	NME2
0	NME3
0	NME6
0	NME7
0	NME8
0	NME9
0	NMI
0	NMNAT1
0	NMNAT2
0	NMNAT3
0	NMRAL1
0	NMRK1
0	NMT1
0	NMT2
0	NNMT
0	NNT
0	NOA1
0	NOB1
0	NOC2L
0	NOC4L
0	NOCT
0	NOD1
0	NOD2
0	NODAL
0	NOG
0	NOL10
0	NOL12
0	NOL3
0	NOL4L
0	NOL6
0	NOL7
0	NOL8
0	NOL9
0	NOLC1
0	NOM1
0	NOMO1
0	NOMO2
0	NOMO3
0	NONO
0	NOP10
0	NOP14
0	NOP16
0	NOP2
0	NOP53
0	NOP56
0	NOP9
0	NOS3
0	NOSIP
0	NOTCH1
0	NOTCH2
0	NOTCH2NLA
0	NOTCH2NLB
0	NOTCH2NLC
0	NOTCH3
0	NOTCH4
0	NOXA1
0	NOXRED1
0	NPAP1
0	NPC1
0	NPDC1
0	NPEPL1
0	NPEPPS
0	NPFF
0	NPFFR1
0	NPFFR2
0	NPHP1
0	NPHP3
0	NPHP4
0	NPIPA1
0	NPIPA5
0	NPIPA7
0	NPIPA8
0	NPIPB11
0	NPIPB12
0	NPIPB13
0	NPIPB15
0	NPIPB2
0	NPIPB4
0	NPIPB9
0	NPL
0	NPLOC4
0	NPM1
0	NPM3
0	NPR2
0	NPRL2
0	NPRL3
0	NPTN
0	NPTXR
0	NQO1
0	NQO2
0	NR1D1
0	NR1D2
0	NR1H2
0	NR1H3
0	NR2C1
0	NR2C2
0	NR2C2AP
0	NR2E1
0	NR2F6
0	NR3C1
0	NR3C2
0	NR4A2
0	NR6A1
0	NRAS
0	NRBF2
0	NRBP1
0	NRBP2
0	NRDC
0	NRDE2
0	NREP
0	NRF1
0	NRG1
0	NRGN
0	NRIP1
0	NRIP2
0	NRIP3
0	NRL
0	NRM
0	NRN1
0	NRN1L
0	NRP1
0	NRP2
0	NRROS
0	NRSN2
0	NSA2
0	NSD1
0	NSD2
0	NSD3
0	NSDHL
0	NSF
0	NSFL1C
0	NSG2
0	NSL1
0	NSMAF
0	NSMCE1
0	NSMCE3
0	NSMCE4A
0	NSMF
0	NSRP1
0	NSUN2
0	NSUN3
0	NSUN4
0	NSUN5
0	NSUN6
0	NSUN7
0	NT5C
0	NT5C2
0	NT5C3B
0	NT5DC1
0	NT5DC2
0	NT5DC4
0	NT5E
0	NT5M
0	NTAN1
0	NTAQ1
0	NTHL1
0	NTMT1
0	NTNG2
0	NTPCR
0	NUAK1
0	NUAK2
0	NUB1
0	NUBP1
0	NUBP2
0	NUBPL
0	NUCB1
0	NUCB2
0	NUCKS1
0	NUDC
0	NUDCD1
0	NUDCD2
0	NUDCD3
0	NUDT12
0	NUDT13
0	NUDT16
0	NUDT16L1
0	NUDT17
0	NUDT18
0	NUDT19
0	NUDT2
0	NUDT21
0	NUDT22
0	NUDT3
0	NUDT4
0	NUDT4B
0	NUDT5
0	NUDT6
0	NUDT7
0	NUDT8
0	NUDT9
0	NUF2
0	NUFIP1
0	NUFIP2
0	NUGGC
0	NUMA1
0	NUMB
0	NUP107
0	NUP153
0	NUP155
0	NUP160
0	NUP188
0	NUP205
0	NUP210
0	NUP214
0	NUP35
0	NUP37
0	NUP42
0	NUP43
0	NUP50
0	NUP54
0	NUP58
0	NUP62
0	NUP85
0	NUP88
0	NUP93
0	NUP98
0	NUPR1
0	NUSAP1
0	NUTF2
0	NUTM2A
0	NUTM2B
0	NUTM2D
0	NUTM2E
0	NUTM2G
0	NVL
0	NWD1
0	NXF1
0	NXF3
0	NXN
0	NXT1
0	NXT2
0	NYNRIN
0	OAS1
0	OAS2
0	OAS3
0	OASL
0	OAT
0	OAZ1
0	OAZ2
0	OBI1
0	OBSCN
0	OCEL1
0	OCIAD1
0	OCLN
0	OCM
0	OCRL
0	ODC1
0	ODF2
0	ODF2L
0	ODF3B
0	ODR4
0	OFD1
0	OGA
0	OGDH
0	OGFOD1
0	OGFOD2
0	OGFOD3
0	OGFR
0	OGFRL1
0	OGG1
0	OGT
0	OIP5
0	OLA1
0	OLAH
0	OLFM2
0	OLFM4
0	OLFML2A
0	OLFML2B
0	OLIG1
0	OLIG2
0	OLR1
0	OMA1
0	OMG
0	OPA1
0	OPA3
0	OPHN1
0	OPLAH
0	OPN3
0	OPRD1
0	OPRL1
0	OPTN
0	OR1F1
0	OR2A1
0	OR2B6
0	OR2W3
0	OR52K1
0	OR52K2
0	OR7D2
0	OR7E24
0	ORAI1
0	ORAI2
0	ORAI3
0	ORC1
0	ORC2
0	ORC3
0	ORC4
0	ORC6
0	ORM1
0	ORM2
0	ORMDL1
0	ORMDL2
0	ORMDL3
0	OS9
0	OSBP
0	OSBP2
0	OSBPL10
0	OSBPL11
0	OSBPL1A
0	OSBPL2
0	OSBPL3
0	OSBPL5
0	OSBPL7
0	OSBPL8
0	OSBPL9
0	OSCAR
0	OSER1
0	OSGEP
0	OSGEPL1
0	OSGIN1
0	OSGIN2
0	OSM
0	OSMR
0	OST4
0	OSTF1
0	OSTM1
0	OTOF
0	OTUB1
0	OTUB2
0	OTUD1
0	OTUD3
0	OTUD5
0	OTUD6B
0	OTUD7A
0	OTULIN
0	OTULINL
0	OTX1
0	OVCA2
0	OVGP1
0	OXA1L
0	OXCT1
0	OXER1
0	OXLD1
0	OXNAD1
0	OXR1
0	OXSM
0	OXSR1
0	OXTR
0	P2RX1
0	P2RX4
0	P2RX5
0	P2RX7
0	P2RY10
0	P2RY11
0	P2RY12
0	P2RY13
0	P2RY14
0	P2RY2
0	P2RY6
0	P2RY8
0	P3H1
0	P3H4
0	P4HA1
0	P4HA2
0	P4HB
0	PAAF1
0	PABPC1
0	PABPC1L
0	PABPC4
0	PABPN1
0	PACC1
0	PACRGL
0	PACS1
0	PACS2
0	PACSIN1
0	PACSIN2
0	PADI2
0	PADI4
0	PADI6
0	PAF1
0	PAFAH1B2
0	PAFAH1B3
0	PAFAH2
0	PAG1
0	PAGR1
0	PAICS
0	PAIP1
0	PAIP2
0	PAIP2B
0	PAK1
0	PAK1IP1
0	PAK2
0	PAK3
0	PAK4
0	PALB2
0	PALD1
0	PALLD
0	PALM2AKAP2
0	PAM
0	PAM16
0	PAN2
0	PANK1
0	PANK2
0	PANK3
0	PANK4
0	PANX1
0	PANX2
0	PAOX
0	PAPLN
0	PAPOLA
0	PAPSS1
0	PAPSS2
0	PAQR3
0	PAQR4
0	PAQR6
0	PAQR7
0	PAQR8
0	PARD3
0	PARD6B
0	PARD6G
0	PARG
0	PARK7
0	PARL
0	PARM1
0	PARN
0	PARP1
0	PARP10
0	PARP11
0	PARP12
0	PARP14
0	PARP15
0	PARP16
0	PARP2
0	PARP3
0	PARP4
0	PARP6
0	PARP8
0	PARP9
0	PARPBP
0	PARS2
0	PARVB
0	PARVG
0	PASK
0	PATJ
0	PATL1
0	PATL2
0	PATZ1
0	PAWR
0	PAX5
0	PAX8
0	PAXIP1
0	PAXX
0	PBDC1
0	PBK
0	PBLD
0	PBRM1
0	PBX1
0	PBX2
0	PBX3
0	PBX4
0	PBXIP1
0	PC
0	PCBD1
0	PCBD2
0	PCBP1
0	PCBP2
0	PCBP3
0	PCCA
0	PCCB
0	PCDH11Y
0	PCDH12
0	PCDH9
0	PCDHA4
0	PCDHB1
0	PCDHGC3
0	PCED1A
0	PCED1B
0	PCF11
0	PCGF1
0	PCGF3
0	PCGF5
0	PCGF6
0	PCID2
0	PCIF1
0	PCK2
0	PCLAF
0	PCM1
0	PCMT1
0	PCMTD1
0	PCMTD2
0	PCNA
0	PCNP
0	PCNT
0	PCNX1
0	PCNX2
0	PCNX3
0	PCNX4
0	PCOLCE
0	PCOLCE2
0	PCP2
0	PCSK5
0	PCSK6
0	PCSK7
0	PCSK9
0	PCTP
0	PCYOX1
0	PCYOX1L
0	PCYT1B
0	PCYT2
0	PDAP1
0	PDCD1
0	PDCD10
0	PDCD11
0	PDCD1LG2
0	PDCD2
0	PDCD2L
0	PDCD4
0	PDCD5
0	PDCD6
0	PDCD6IP
0	PDCD7
0	PDCL
0	PDCL3
0	PDE12
0	PDE1B
0	PDE2A
0	PDE3A
0	PDE3B
0	PDE4A
0	PDE4B
0	PDE4C
0	PDE4D
0	PDE5A
0	PDE6A
0	PDE6B
0	PDE6G
0	PDE6H
0	PDE7A
0	PDE8A
0	PDE8B
0	PDE9A
0	PDF
0	PDGFA
0	PDGFB
0	PDGFC
0	PDGFD
0	PDGFRA
0	PDGFRB
0	PDHA1
0	PDHB
0	PDHX
0	PDIA4
0	PDIA5
0	PDIK1L
0	PDK1
0	PDK2
0	PDK3
0	PDK4
0	PDLIM1
0	PDLIM5
0	PDLIM7
0	PDP1
0	PDP2
0	PDPK1
0	PDRG1
0	PDS5A
0	PDSS1
0	PDSS2
0	PDXDC1
0	PDXP
0	PDZD11
0	PDZD2
0	PDZD4
0	PEA15
0	PEAK1
0	PEAK3
0	PEAR1
0	PEBP1
0	PECAM1
0	PECR
0	PEF1
0	PEG10
0	PELATON
0	PELI1
0	PELI2
0	PELI3
0	PELO
0	PELP1
0	PEMT
0	PER1
0	PER3
0	PERP
0	PES1
0	PET100
0	PET117
0	PEX1
0	PEX10
0	PEX11A
0	PEX11B
0	PEX11G
0	PEX12
0	PEX14
0	PEX16
0	PEX19
0	PEX26
0	PEX3
0	PEX5
0	PEX6
0	PEX7
0	PF4
0	PF4V1
0	PFAS
0	PFDN1
0	PFDN2
0	PFDN4
0	PFDN5
0	PFDN6
0	PFKFB2
0	PFKFB3
0	PFKFB4
0	PFKL
0	PFKM
0	PFKP
0	PFN1
0	PFN2
0	PGA4
0	PGA5
0	PGAM1
0	PGAM4
0	PGAM5
0	PGAP1
0	PGAP2
0	PGAP3
0	PGAP6
0	PGBD1
0	PGBD2
0	PGBD3
0	PGBD4
0	PGBD5
0	PGD
0	PGGHG
0	PGGT1B
0	PGK1
0	PGLS
0	PGLYRP1
0	PGM1
0	PGM2
0	PGM2L1
0	PGM3
0	PGM5
0	PGP
0	PGPEP1
0	PGRMC1
0	PGRMC2
0	PGS1
0	PHACTR1
0	PHACTR2
0	PHAX
0	PHB
0	PHC1
0	PHC2
0	PHETA1
0	PHETA2
0	PHF1
0	PHF10
0	PHF11
0	PHF13
0	PHF14
0	PHF19
0	PHF2
0	PHF20
0	PHF20L1
0	PHF21A
0	PHF23
0	PHF24
0	PHF3
0	PHF5A
0	PHF6
0	PHF7
0	PHF8
0	PHGDH
0	PHKA2
0	PHKB
0	PHKG2
0	PHLDA1
0	PHLDA3
0	PHLDB2
0	PHLDB3
0	PHLPP1
0	PHLPP2
0	PHOSPHO1
0	PHOSPHO2
0	PHPT1
0	PHRF1
0	PHTF1
0	PHTF2
0	PHYH
0	PHYHD1
0	PHYKPL
0	PI16
0	PI4K2A
0	PI4K2B
0	PI4KA
0	PI4KB
0	PIANP
0	PIAS1
0	PIAS2
0	PIAS3
0	PIAS4
0	PIBF1
0	PICALM
0	PICK1
0	PID1
0	PIDD1
0	PIEZO1
0	PIF1
0	PIGA
0	PIGB
0	PIGBOS1
0	PIGC
0	PIGF
0	PIGG
0	PIGH
0	PIGK
0	PIGL
0	PIGN
0	PIGO
0	PIGP
0	PIGS
0	PIGT
0	PIGU
0	PIGV
0	PIGW
0	PIGX
0	PIGY
0	PIGZ
0	PIH1D1
0	PIK3C2A
0	PIK3C2B
0	PIK3C3
0	PIK3CA
0	PIK3CB
0	PIK3CD
0	PIK3CG
0	PIK3IP1
0	PIK3R1
0	PIK3R2
0	PIK3R3
0	PIK3R4
0	PIK3R5
0	PIK3R6
0	PIKFYVE
0	PILRB
0	PIM1
0	PIM2
0	PIM3
0	PIMREG
0	PIN1
0	PIN4
0	PINLYP
0	PINX1
0	PIP4K2A
0	PIP4K2C
0	PIP4P1
0	PIP4P2
0	PIP5K1A
0	PIP5K1B
0	PIP5K1C
0	PIPOX
0	PIR
0	PITHD1
0	PITPNB
0	PITPNC1
0	PITPNM1
0	PITPNM2
0	PITPNM3
0	PITRM1
0	PJA1
0	PJA2
0	PJVK
0	PKD1
0	PKD1L1
0	PKD2
0	PKHD1L1
0	PKIA
0	PKIG
0	PKM
0	PKMYT1
0	PKN1
0	PKN2
0	PKN3
0	PKNOX1
0	PKP2
0	PKP4
0	PLA2G12A
0	PLA2G15
0	PLA2G4A
0	PLA2G4B
0	PLA2G4C
0	PLA2G6
0	PLA2G7
0	PLAA
0	PLAAT1
0	PLAAT3
0	PLAAT4
0	PLAAT5
0	PLAC8
0	PLAG1
0	PLAGL1
0	PLAGL2
0	PLAU
0	PLAUR
0	PLB1
0	PLBD1
0	PLBD2
0	PLCB1
0	PLCB2
0	PLCB3
0	PLCD1
0	PLCE1
0	PLCG1
0	PLCG2
0	PLCH1
0	PLCH2
0	PLCL1
0	PLCL2
0	PLCXD1
0	PLCXD2
0	PLD1
0	PLD2
0	PLD3
0	PLD6
0	PLEC
0	PLEK
0	PLEK2
0	PLEKHA1
0	PLEKHA2
0	PLEKHA3
